id, coordinates..., calculationCount, type, class, |N_eps|, N_eps...
19081, 0.146647, 0.293294, 0.109985, 0.439941, 0.109985, 0.293294, 0.256632, 0.109985, 0.109985, 0.40328, 0.146647, 0.183309, 0.109985, 0.293294, 0.219971, 0.366618, 17, -1, -1, 1, 19081
5509, 0.183186, 0.293097, 0.109911, 0.439646, 0.109911, 0.329734, 0.219823, 0.0732743, 0.146549, 0.329734, 0.183186, 0.219823, 0.109911, 0.329734, 0.183186, 0.366372, 17, -1, -1, 1, 5509
1483, 0.235836, 0.303218, 0.168454, 0.437981, 0.134763, 0.202145, 0.303218, 0.101073, 0.101073, 0.40429, 0.202145, 0.168454, 0.101073, 0.269527, 0.269527, 0.269527, 19, -1, -1, 1, 1483
17870, 0.145382, 0.290765, 0.109037, 0.436147, 0.109037, 0.290765, 0.254419, 0.109037, 0.109037, 0.399802, 0.145382, 0.181728, 0.109037, 0.290765, 0.254419, 0.363456, 22, -1, -1, 1, 17870
15007, 0.216541, 0.309344, 0.154672, 0.433082, 0.154672, 0.154672, 0.340279, 0.0928032, 0.0928032, 0.371213, 0.247475, 0.185606, 0.0928032, 0.247475, 0.371213, 0.154672, 26, -1, -1, 1, 15007
6481, 0.14415, 0.2883, 0.108112, 0.43245, 0.108112, 0.324337, 0.252262, 0.108112, 0.108112, 0.396412, 0.180187, 0.180187, 0.108112, 0.2883, 0.216225, 0.360375, 26, -1, -1, 1, 6481
12099, 0.179605, 0.32329, 0.107763, 0.431053, 0.107763, 0.359211, 0.251447, 0.0718421, 0.107763, 0.395132, 0.107763, 0.179605, 0.107763, 0.287368, 0.215526, 0.32329, 25, -1, -1, 1, 12099
8881, 0.25048, 0.286263, 0.214697, 0.429394, 0.143131, 0.178914, 0.286263, 0.143131, 0.0357828, 0.286263, 0.357828, 0.178914, 0.143131, 0.357828, 0.214697, 0.178914, 25, -1, -1, 1, 8881
2604, 0.305852, 0.305852, 0.244682, 0.428193, 0.183511, 0.275267, 0.183511, 0.152926, 0.152926, 0.122341, 0.367022, 0.183511, 0.152926, 0.305852, 0.183511, 0.214096, 24, -1, -1, 1, 2604
13240, 0.296399, 0.296399, 0.230533, 0.428132, 0.164666, 0.230533, 0.263466, 0.131733, 0.0987997, 0.197599, 0.362266, 0.164666, 0.164666, 0.329332, 0.197599, 0.197599, 24, -1, -1, 1, 13240
9377, 0.274753, 0.305281, 0.213697, 0.427394, 0.152641, 0.274753, 0.335809, 0.0610563, 0.0915844, 0.213697, 0.305281, 0.152641, 0.122113, 0.305281, 0.183169, 0.274753, 24, -1, -1, 1, 9377
7218, 0.159448, 0.265747, 0.212598, 0.425195, 0.0531494, 0, 0.0531494, 0.265747, 0.318896, 0, 0, 0.372046, 0, 0.425195, 0, 0.425195, 27, -1, -1, 1, 7218
6620, 0.264628, 0.264628, 0.264628, 0.423405, 0.0529256, 0, 0, 0.317554, 0.317554, 0, 0.0529256, 0.211702, 0, 0.423405, 0, 0.423405, 28, -1, -1, 1, 6620
14948, 0.272103, 0.302337, 0.181402, 0.423272, 0.181402, 0.181402, 0.272103, 0.151169, 0.0604674, 0.362804, 0.24187, 0.211636, 0.0907011, 0.24187, 0.362804, 0.151169, 28, -1, -1, 1, 14948
17855, 0.21121, 0.281613, 0.140807, 0.42242, 0.105605, 0.352017, 0.21121, 0.105605, 0.140807, 0.387218, 0.105605, 0.176008, 0.105605, 0.281613, 0.246412, 0.352017, 27, -1, -1, 1, 17855
6434, 0.211154, 0.301648, 0.150824, 0.422308, 0.150824, 0.211154, 0.301648, 0.0904945, 0.0904945, 0.331813, 0.211154, 0.211154, 0.0904945, 0.241319, 0.422308, 0.211154, 27, -1, -1, 1, 6434
12415, 0.301511, 0.301511, 0.211058, 0.422116, 0.180907, 0.211058, 0.241209, 0.120605, 0.0603023, 0.331662, 0.211058, 0.211058, 0.0904534, 0.241209, 0.391965, 0.150756, 28, -1, -1, 1, 12415
7715, 0.323423, 0.291081, 0.258738, 0.42045, 0.161712, 0.226396, 0.291081, 0.0646846, 0.0646846, 0.226396, 0.323423, 0.129369, 0.129369, 0.323423, 0.226396, 0.226396, 29, -1, -1, 1, 7715
15802, 0.240228, 0.300285, 0.180171, 0.4204, 0.150143, 0.180171, 0.330314, 0.0900856, 0.0900856, 0.360342, 0.2102, 0.180171, 0.0900856, 0.270257, 0.390371, 0.150143, 29, -1, -1, 1, 15802
14530, 0.270135, 0.30015, 0.18009, 0.42021, 0.18009, 0.24012, 0.12006, 0.150075, 0.12006, 0.36018, 0.210105, 0.270135, 0.090045, 0.24012, 0.36018, 0.210105, 29, -1, -1, 1, 14530
124, 0.225689, 0.290172, 0.161206, 0.419137, 0.161206, 0.225689, 0.25793, 0.161206, 0.0967239, 0.354654, 0.225689, 0.225689, 0.0967239, 0.290172, 0.354654, 0.193448, 30, -1, -1, 1, 124
14471, 0.261354, 0.261354, 0.261354, 0.418167, 0.0522708, 0, 0, 0.313625, 0.313625, 0, 0.0522708, 0.261354, 0, 0.418167, 0, 0.418167, 30, -1, -1, 1, 14471
75, 0.267261, 0.296957, 0.20787, 0.41574, 0.178174, 0.237566, 0.20787, 0.118783, 0.0593914, 0.356348, 0.178174, 0.237566, 0.0890871, 0.267261, 0.386044, 0.178174, 29, -1, -1, 1, 75
3113, 0.223039, 0.286764, 0.159313, 0.414214, 0.127451, 0.159313, 0.350489, 0.0637253, 0.127451, 0.350489, 0.318626, 0.191176, 0.127451, 0.350489, 0.191176, 0.223039, 31, -1, -1, 1, 3113
5237, 0.206041, 0.309061, 0.137361, 0.412082, 0.137361, 0.377742, 0.206041, 0.0686803, 0.137361, 0.343401, 0.137361, 0.206041, 0.10302, 0.309061, 0.206041, 0.343401, 28, -1, -1, 1, 5237
8961, 0.264706, 0.294118, 0.176471, 0.411765, 0.176471, 0.176471, 0.294118, 0.117647, 0.0588235, 0.352941, 0.205882, 0.176471, 0.0882353, 0.264706, 0.411765, 0.176471, 28, -1, -1, 1, 8961
14509, 0.316544, 0.28489, 0.253236, 0.411508, 0.158272, 0.253236, 0.28489, 0.0949633, 0.0949633, 0.189927, 0.348199, 0.158272, 0.126618, 0.316544, 0.221581, 0.221581, 28, -1, -1, 1, 14509
1655, 0.171096, 0.307974, 0.136877, 0.410632, 0.136877, 0.239535, 0.273754, 0.102658, 0.102658, 0.444851, 0.171096, 0.171096, 0.102658, 0.273754, 0.239535, 0.342193, 30, -1, -1, 1, 1655
2966, 0.283193, 0.283193, 0.220261, 0.409056, 0.157329, 0.220261, 0.346124, 0.0629317, 0.0943975, 0.283193, 0.314658, 0.157329, 0.125863, 0.314658, 0.188795, 0.251727, 31, -1, -1, 1, 2966
8956, 0.255155, 0.255155, 0.306186, 0.408248, 0.102062, 0, 0, 0.357217, 0.306186, 0, 0.051031, 0.204124, 0, 0.408248, 0, 0.408248, 32, -1, -1, 1, 8956
18485, 0.272166, 0.272166, 0.238145, 0.408248, 0.170103, 0.204124, 0.170103, 0.204124, 0.170103, 0.204124, 0.374228, 0.238145, 0.170103, 0.340207, 0.136083, 0.238145, 32, -1, -1, 1, 18485
13362, 0.281663, 0.281663, 0.250367, 0.406846, 0.156479, 0.281663, 0.312959, 0.0625918, 0.125184, 0.156479, 0.344255, 0.156479, 0.125184, 0.312959, 0.219071, 0.250367, 29, -1, -1, 1, 13362
15953, 0.180334, 0.495918, 0.270501, 0.405751, 0.180334, 0.225417, 0.180334, 0.270501, 0.315584, 0.090167, 0.090167, 0.225417, 0.0450835, 0.270501, 0.0450835, 0.225417, 29, -1, -1, 1, 15953
1307, 0.236508, 0.270295, 0.135147, 0.405442, 0.135147, 0.236508, 0.304082, 0.101361, 0.135147, 0.439229, 0.135147, 0.168934, 0.101361, 0.270295, 0.236508, 0.337869, 29, -1, -1, 1, 1307
8360, 0.269374, 0.269374, 0.235702, 0.404061, 0.168359, 0.168359, 0.168359, 0.235702, 0.134687, 0.202031, 0.404061, 0.202031, 0.168359, 0.336718, 0.134687, 0.269374, 37, -1, -1, 1, 8360
15732, 0.133556, 0.267112, 0.200334, 0.400668, 0.33389, 0.267112, 0.300501, 0.166945, 0, 0.267112, 0.200334, 0.233723, 0.166945, 0.367279, 0.200334, 0.200334, 43, -1, -1, 1, 15732
10598, 0.300501, 0.267112, 0.233723, 0.400668, 0.166945, 0.267112, 0.166945, 0.166945, 0.166945, 0.166945, 0.400668, 0.200334, 0.166945, 0.33389, 0.133556, 0.233723, 43, -1, -1, 1, 10598
10378, 0.3, 0.266667, 0.233333, 0.4, 0.166667, 0.266667, 0.2, 0.2, 0.2, 0.133333, 0.366667, 0.233333, 0.166667, 0.3, 0.1, 0.266667, 44, -1, -1, 1, 10378
16190, 0.232817, 0.266076, 0.166298, 0.399114, 0.133038, 0.332595, 0.332595, 0.0332595, 0.133038, 0.232817, 0.332595, 0.166298, 0.0997785, 0.299336, 0.166298, 0.332595, 49, -1, -1, 1, 16190
5582, 0.144338, 0.288675, 0.108253, 0.396928, 0.108253, 0.288675, 0.288675, 0.108253, 0.108253, 0.433013, 0.180422, 0.180422, 0.108253, 0.288675, 0.216506, 0.360844, 53, -1, -1, 1, 5582
14773, 0.131804, 0.263609, 0.197707, 0.395413, 0.362462, 0.263609, 0.263609, 0.164756, 0, 0.263609, 0.230658, 0.230658, 0.197707, 0.329511, 0.164756, 0.263609, 56, -1, -1, 1, 14773
8417, 0.143777, 0.287554, 0.107833, 0.395387, 0.107833, 0.215666, 0.323498, 0.107833, 0.107833, 0.467275, 0.179721, 0.215666, 0.107833, 0.287554, 0.215666, 0.323498, 58, -1, -1, 1, 8417
17922, 0.219054, 0.481919, 0.262865, 0.394297, 0.219054, 0.175243, 0.131432, 0.350486, 0.306676, 0.0438108, 0.0876216, 0.175243, 0.0438108, 0.262865, 0.0438108, 0.262865, 59, -1, -1, 1, 17922
2061, 0.214697, 0.286263, 0.143131, 0.393611, 0.107348, 0.322045, 0.25048, 0.107348, 0.107348, 0.429394, 0.107348, 0.178914, 0.107348, 0.286263, 0.214697, 0.357828, 63, -1, -1, 1, 2061
9890, 0.21456, 0.250319, 0.14304, 0.393359, 0.10728, 0.21456, 0.321839, 0.10728, 0.14304, 0.464879, 0.1788, 0.1788, 0.10728, 0.286079, 0.21456, 0.321839, 62, -1, -1, 1, 9890
8491, 0.106938, 0.249523, 0.178231, 0.392108, 0.320815, 0.320815, 0.285169, 0.142585, 0.0356462, 0.285169, 0.213877, 0.249523, 0.249523, 0.320815, 0.178231, 0.213877, 63, -1, -1, 1, 8491
11630, 0.260378, 0.260378, 0.195283, 0.390567, 0.162736, 0.260378, 0.162736, 0.162736, 0.130189, 0.35802, 0.195283, 0.260378, 0.0976417, 0.292925, 0.35802, 0.227831, 65, -1, -1, 1, 11630
19898, 0.194768, 0.292152, 0.162307, 0.389536, 0.162307, 0.162307, 0.357075, 0.0973841, 0.0973841, 0.389536, 0.259691, 0.194768, 0.0973841, 0.259691, 0.357075, 0.194768, 66, -1, -1, 1, 19898
3740, 0.166924, 0.222566, 0.166924, 0.38949, 0.0556415, 0, 0.0556415, 0.278207, 0.333849, 0, 0, 0.38949, 0, 0.445132, 0, 0.445132, 67, -1, -1, 1, 3740
8266, 0.194717, 0.486792, 0.194717, 0.389434, 0.0486792, 0, 0, 0.292075, 0.292075, 0, 0, 0.243396, 0, 0.389434, 0, 0.389434, 68, -1, -1, 1, 8266
5513, 0.146038, 0.486792, 0.146038, 0.389434, 0.0486792, 0, 0.0486792, 0.243396, 0.292075, 0, 0, 0.340755, 0, 0.389434, 0, 0.389434, 66, -1, -1, 3, 5513, 824, 19343
824, 0.146038, 0.486792, 0.146038, 0.389434, 0.0486792, 0, 0.0486792, 0.243396, 0.292075, 0, 0, 0.340755, 0, 0.389434, 0, 0.389434, 66, -1, -1, 3, 824, 824, 19343
19343, 0.146038, 0.486792, 0.146038, 0.389434, 0.0486792, 0, 0.0486792, 0.243396, 0.292075, 0, 0, 0.340755, 0, 0.389434, 0, 0.389434, 66, -1, -1, 3, 19343, 824, 19343
10515, 0.141598, 0.318597, 0.176998, 0.389396, 0.247797, 0.283197, 0.212398, 0.283197, 0.141598, 0.176998, 0.212398, 0.247797, 0.141598, 0.283197, 0.212398, 0.353996, 68, -1, -1, 1, 10515
6220, 0.172935, 0.475571, 0.259403, 0.389104, 0.129701, 0.129701, 0.172935, 0.0864675, 0.432338, 0.0864675, 0, 0.34587, 0, 0.302636, 0.0432338, 0.216169, 69, -1, -1, 1, 6220
14483, 0.194487, 0.486217, 0.194487, 0.388973, 0.0486217, 0, 0.0486217, 0.243108, 0.29173, 0, 0, 0.29173, 0, 0.388973, 0, 0.388973, 68, -1, -1, 2, 14483, 15157
15157, 0.194487, 0.486217, 0.194487, 0.388973, 0.0486217, 0, 0.0486217, 0.243108, 0.29173, 0, 0, 0.29173, 0, 0.388973, 0, 0.388973, 68, -1, -1, 2, 15157, 15157
19456, 0.323932, 0.291539, 0.259145, 0.388718, 0.161966, 0.226752, 0.291539, 0.0971795, 0.0647864, 0.226752, 0.356325, 0.161966, 0.129573, 0.323932, 0.226752, 0.194359, 72, -1, -1, 1, 19456
16188, 0.211079, 0.246259, 0.14072, 0.386979, 0.14072, 0.281439, 0.246259, 0.14072, 0.10554, 0.386979, 0.211079, 0.246259, 0.10554, 0.316619, 0.351799, 0.211079, 81, -1, -1, 1, 16188
17321, 0.154765, 0.309529, 0.232147, 0.386912, 0.270838, 0.309529, 0.154765, 0.154765, 0.0773823, 0.270838, 0.154765, 0.232147, 0.193456, 0.270838, 0.309529, 0.309529, 81, -1, -1, 1, 17321
5083, 0.14501, 0.483368, 0.14501, 0.386695, 0.0966736, 0, 0.0966736, 0.14501, 0.290021, 0.0483368, 0, 0.386695, 0, 0.386695, 0, 0.386695, 84, -1, -1, 1, 5083
14900, 0.154649, 0.270636, 0.231973, 0.386622, 0.231973, 0.386622, 0.193311, 0.154649, 0.154649, 0.309298, 0.115987, 0.270636, 0.0773245, 0.231973, 0.270636, 0.309298, 84, -1, -1, 1, 14900
3244, 0.165647, 0.220863, 0.220863, 0.38651, 0.0552158, 0, 0.0552158, 0.331295, 0.331295, 0, 0, 0.331295, 0, 0.441726, 0, 0.441726, 83, -1, -1, 2, 3244, 37
37, 0.165647, 0.220863, 0.220863, 0.38651, 0.0552158, 0, 0.0552158, 0.331295, 0.331295, 0, 0, 0.331295, 0, 0.441726, 0, 0.441726, 83, -1, -1, 2, 37, 37
4512, 0.210559, 0.280745, 0.140372, 0.386024, 0.105279, 0.210559, 0.350931, 0.105279, 0.140372, 0.456211, 0.175466, 0.175466, 0.105279, 0.280745, 0.245652, 0.280745, 87, -1, -1, 1, 4512
14493, 0.144505, 0.481683, 0.240842, 0.385346, 0.192673, 0.28901, 0.144505, 0.0481683, 0.0963366, 0.240842, 0.0963366, 0.385346, 0.0963366, 0.240842, 0.144505, 0.28901, 89, -1, -1, 1, 14493
14568, 0.19245, 0.481125, 0.240563, 0.3849, 0.144338, 0.240563, 0.144338, 0.288675, 0.3849, 0.0481125, 0.096225, 0.19245, 0.0481125, 0.288675, 0.0481125, 0.240563, 91, -1, -1, 1, 14568
16828, 0.244749, 0.279713, 0.209785, 0.384606, 0.174821, 0.244749, 0.209785, 0.174821, 0.174821, 0.209785, 0.384606, 0.209785, 0.139857, 0.384606, 0.104893, 0.244749, 91, -1, -1, 1, 16828
13544, 0.144005, 0.528017, 0.240008, 0.384012, 0.144005, 0.240008, 0.144005, 0.288009, 0.336011, 0.0960031, 0.0960031, 0.192006, 0.0480015, 0.288009, 0.0480015, 0.240008, 90, -1, -1, 1, 13544
16913, 0.192006, 0.480015, 0.192006, 0.384012, 0.0480015, 0, 0.0480015, 0.288009, 0.288009, 0, 0, 0.288009, 0, 0.384012, 0, 0.384012, 88, -1, -1, 3, 16913, 3865, 6449
3865, 0.192006, 0.480015, 0.192006, 0.384012, 0.0480015, 0, 0.0480015, 0.288009, 0.288009, 0, 0, 0.288009, 0, 0.384012, 0, 0.384012, 88, -1, -1, 3, 3865, 3865, 6449
6449, 0.192006, 0.480015, 0.192006, 0.384012, 0.0480015, 0, 0.0480015, 0.288009, 0.288009, 0, 0, 0.288009, 0, 0.384012, 0, 0.384012, 88, -1, -1, 3, 6449, 3865, 6449
8969, 0.143839, 0.479463, 0.191785, 0.383571, 0.0958927, 0, 0.0958927, 0.143839, 0.287678, 0.0479463, 0, 0.383571, 0, 0.383571, 0, 0.383571, 91, -1, -1, 1, 8969
9251, 0.139431, 0.31372, 0.174289, 0.383436, 0.209147, 0.278862, 0.244005, 0.278862, 0.139431, 0.174289, 0.209147, 0.31372, 0.104573, 0.278862, 0.209147, 0.348578, 90, -1, -1, 1, 9251
12191, 0.153056, 0.267848, 0.114792, 0.382639, 0.114792, 0.344375, 0.267848, 0.114792, 0.114792, 0.420903, 0.153056, 0.19132, 0.114792, 0.306111, 0.229584, 0.344375, 95, -1, -1, 1, 12191
8152, 0.173657, 0.312583, 0.173657, 0.382046, 0.24312, 0.277851, 0.24312, 0.208389, 0.0694629, 0.277851, 0.24312, 0.347314, 0.104194, 0.277851, 0.173657, 0.277851, 100, -1, -1, 1, 8152
8425, 0.127257, 0.254514, 0.190885, 0.381771, 0.349957, 0.286328, 0.2227, 0.127257, 0.0636285, 0.190885, 0.2227, 0.286328, 0.159071, 0.349957, 0.254514, 0.286328, 101, -1, -1, 1, 8425
1242, 0.143019, 0.238366, 0.238366, 0.381385, 0.0953463, 0.333712, 0.286039, 0.143019, 0.0476731, 0.286039, 0, 0.381385, 0.0953463, 0.333712, 0.0476731, 0.381385, 103, -1, -1, 1, 1242
10839, 0.142857, 0.52381, 0.238095, 0.380952, 0.142857, 0.190476, 0.142857, 0.238095, 0.380952, 0.047619, 0, 0.285714, 0, 0.285714, 0.047619, 0.238095, 107, -1, -1, 1, 10839
2908, 0.207763, 0.24239, 0.138509, 0.380899, 0.138509, 0.277017, 0.173136, 0.138509, 0.138509, 0.380899, 0.207763, 0.277017, 0.103882, 0.311645, 0.346272, 0.277017, 107, -1, -1, 1, 2908
14109, 0.142695, 0.523217, 0.237826, 0.380521, 0.142695, 0.190261, 0.190261, 0.190261, 0.380521, 0.0951303, 0, 0.285391, 0, 0.285391, 0.0475651, 0.237826, 107, -1, -1, 1, 14109
12372, 0.103695, 0.241955, 0.172825, 0.380216, 0.27652, 0.27652, 0.311086, 0.172825, 0, 0.27652, 0.20739, 0.20739, 0.172825, 0.380216, 0.20739, 0.311086, 108, -1, -1, 1, 12372
5942, 0.253363, 0.253363, 0.158352, 0.380044, 0.158352, 0.316703, 0.095011, 0.126681, 0.158352, 0.380044, 0.158352, 0.285033, 0.095011, 0.253363, 0.285033, 0.348373, 108, -1, -1, 1, 5942
11046, 0.172722, 0.241811, 0.138178, 0.379989, 0.138178, 0.241811, 0.276355, 0.138178, 0.0690889, 0.414533, 0.241811, 0.241811, 0.103633, 0.3109, 0.379989, 0.172722, 108, -1, -1, 1, 11046
15669, 0.172619, 0.310715, 0.172619, 0.379762, 0.241667, 0.276191, 0.241667, 0.241667, 0.103572, 0.276191, 0.241667, 0.310715, 0.103572, 0.276191, 0.207143, 0.276191, 111, -1, -1, 1, 15669
7561, 0.241667, 0.276191, 0.172619, 0.379762, 0.138095, 0.241667, 0.207143, 0.207143, 0.172619, 0.345238, 0.241667, 0.241667, 0.103572, 0.310715, 0.310715, 0.241667, 111, -1, -1, 1, 7561
18258, 0.237289, 0.474579, 0.237289, 0.379663, 0.0949158, 0, 0, 0.284747, 0.284747, 0, 0.0474579, 0.237289, 0, 0.379663, 0, 0.379663, 110, -1, -1, 1, 18258
1035, 0.172209, 0.309976, 0.206651, 0.37886, 0.241093, 0.275535, 0.206651, 0.275535, 0.137767, 0.172209, 0.206651, 0.309976, 0.103325, 0.275535, 0.206651, 0.344418, 112, -1, -1, 1, 1035
7257, 0.270369, 0.216295, 0.270369, 0.378517, 0.0540738, 0, 0, 0.324443, 0.324443, 0, 0.0540738, 0.270369, 0, 0.43259, 0, 0.43259, 111, -1, -1, 1, 7257
17437, 0.206406, 0.240807, 0.172005, 0.378412, 0.137604, 0.240807, 0.240807, 0.172005, 0.103203, 0.378412, 0.240807, 0.240807, 0.103203, 0.309609, 0.378412, 0.206406, 111, -1, -1, 1, 17437
16532, 0.206284, 0.240665, 0.171904, 0.378188, 0.137523, 0.240665, 0.275046, 0.137523, 0.0687614, 0.378188, 0.240665, 0.240665, 0.103142, 0.309426, 0.378188, 0.206284, 113, -1, -1, 1, 16532
11004, 0.240523, 0.240523, 0.171802, 0.377964, 0.137442, 0.240523, 0.274883, 0.171802, 0.103081, 0.377964, 0.240523, 0.240523, 0.0687208, 0.309244, 0.343604, 0.206162, 113, -1, -1, 1, 11004
10686, 0.157329, 0.251727, 0.220261, 0.37759, 0.346124, 0.251727, 0.251727, 0.125863, 0.0629317, 0.220261, 0.251727, 0.283193, 0.125863, 0.346124, 0.251727, 0.251727, 111, -1, -1, 1, 10686
7200, 0.235965, 0.471929, 0.235965, 0.377543, 0.141579, 0, 0.0471929, 0.235965, 0.283158, 0, 0, 0.283158, 0, 0.377543, 0, 0.377543, 111, -1, -1, 1, 7200
13680, 0.150863, 0.301726, 0.188579, 0.377157, 0.226294, 0.301726, 0.188579, 0.26401, 0.150863, 0.339441, 0.188579, 0.301726, 0.113147, 0.301726, 0.150863, 0.26401, 112, -1, -1, 1, 13680
9987, 0.234662, 0.469323, 0.281594, 0.375459, 0.140797, 0.0938647, 0.0938647, 0.234662, 0.375459, 0.0469323, 0, 0.281594, 0, 0.328526, 0.0469323, 0.281594, 115, -1, -1, 1, 9987
9589, 0.170499, 0.306897, 0.170499, 0.375097, 0.204598, 0.272798, 0.238698, 0.238698, 0.102299, 0.272798, 0.272798, 0.340997, 0.102299, 0.272798, 0.204598, 0.272798, 115, -1, -1, 1, 9589
17583, 0.187523, 0.234404, 0.281284, 0.375046, 0.0937614, 0.328165, 0.187523, 0.140642, 0.0937614, 0.328165, 0.0468807, 0.375046, 0.140642, 0.281284, 0.140642, 0.375046, 115, -1, -1, 1, 17583
15580, 0.187112, 0.514558, 0.187112, 0.374224, 0.046778, 0, 0.046778, 0.23389, 0.280668, 0, 0, 0.327446, 0, 0.374224, 0, 0.374224, 116, -1, -1, 1, 15580
110, 0.186989, 0.299183, 0.261785, 0.373979, 0.261785, 0.373979, 0.186989, 0.149592, 0.149592, 0.299183, 0.112194, 0.224387, 0.112194, 0.186989, 0.299183, 0.299183, 119, -1, -1, 1, 110
12782, 0.140181, 0.233635, 0.233635, 0.373815, 0.0934539, 0.327089, 0.280362, 0.140181, 0.0467269, 0.327089, 0, 0.373815, 0.140181, 0.327089, 0.0467269, 0.373815, 119, -1, -1, 1, 12782
16002, 0.169907, 0.271851, 0.23787, 0.373795, 0.339814, 0.305832, 0.271851, 0.135926, 0.101944, 0.203888, 0.271851, 0.23787, 0.203888, 0.339814, 0.203888, 0.135926, 118, -1, -1, 1, 16002
6213, 0.280294, 0.24915, 0.24915, 0.373725, 0.155719, 0.311437, 0.342581, 0.0311437, 0.124575, 0.218006, 0.311437, 0.155719, 0.124575, 0.311437, 0.155719, 0.311437, 119, -1, -1, 1, 6213
15839, 0.169809, 0.305656, 0.203771, 0.37358, 0.203771, 0.271694, 0.203771, 0.237732, 0.135847, 0.305656, 0.237732, 0.339618, 0.101885, 0.271694, 0.203771, 0.271694, 114, -1, -1, 1, 15839
6692, 0.139876, 0.233126, 0.233126, 0.373002, 0.0932505, 0.373002, 0.233126, 0.139876, 0.0466252, 0.326377, 0, 0.373002, 0.0932505, 0.326377, 0.0932505, 0.373002, 112, -1, -1, 1, 6692
2247, 0.279751, 0.279751, 0.186501, 0.373002, 0.186501, 0.186501, 0.279751, 0.124334, 0.062167, 0.373002, 0.217584, 0.217584, 0.0932505, 0.248668, 0.404085, 0.186501, 112, -1, -1, 1, 2247
19998, 0.186501, 0.512878, 0.186501, 0.373002, 0.139876, 0, 0.0932505, 0.186501, 0.279751, 0.0466252, 0, 0.326377, 0, 0.373002, 0, 0.373002, 112, -1, -1, 1, 19998
4636, 0.203419, 0.237322, 0.169516, 0.372935, 0.135613, 0.305129, 0.203419, 0.135613, 0.10171, 0.372935, 0.203419, 0.271225, 0.10171, 0.305129, 0.372935, 0.237322, 111, -1, -1, 1, 4636
3051, 0.203419, 0.305129, 0.237322, 0.372935, 0.237322, 0.271225, 0.169516, 0.237322, 0.169516, 0.305129, 0.203419, 0.305129, 0.10171, 0.271225, 0.203419, 0.271225, 111, -1, -1, 1, 3051
10093, 0.27107, 0.237186, 0.203302, 0.372721, 0.169419, 0.304953, 0.237186, 0.169419, 0.169419, 0.135535, 0.406604, 0.169419, 0.135535, 0.372721, 0.169419, 0.237186, 111, -1, -1, 1, 10093
18919, 0.139724, 0.279448, 0.232873, 0.372597, 0.0931493, 0.326023, 0.232873, 0.139724, 0.0465746, 0.326023, 0, 0.372597, 0.139724, 0.326023, 0.0931493, 0.372597, 112, -1, -1, 1, 18919
